ID,question,short_answers
78983,Answer the question concisely with only the answer: who's the actor that plays freddy krueger? Answer:,Robert Barton England
80024,Answer the question concisely with only the answer: what is the rank of the philippines in terms of poverty? Answer:,117
81935,Answer the question concisely with only the answer: what is the name for a group of geese? Answer:,"A group of geese on the ground is a gaggle, When in flight, They are called a skein, A team, Or a wedge, When flying close together, They are called a plump"
86103,Answer the question concisely with only the answer: where is the pink lake in western australia? Answer:,In the Goldfields - Temperance region of Western Australia
67503,Answer the question concisely with only the answer: who did the theme song for phineas and ferb? Answer:,Bowling For Soup
56391,Answer the question concisely with only the answer: when was the old post office in washington dc built? Answer:,"Begun in 1892, Completed in 1899"
28977,Answer the question concisely with only the answer: where did we get the statue of liberty from? Answer:,The people of France
66369,Answer the question concisely with only the answer: who was the leading composer of impressionist music? Answer:,Claude Debussy and Maurice Ravel
83046,Answer the question concisely with only the answer: who sang the song catch me if you can? Answer:,The Dave Clark Five
15334,Answer the question concisely with only the answer: what were the names of cinderella's stepsisters? Answer:,"Anastasia, Drill"
13597,Answer the question concisely with only the answer: who is the leader of the decepticons in transformers 4? Answer:,Salvation
13602,Answer the question concisely with only the answer: what is the route number of the lincoln highway? Answer:,"Most of U.S. Route 30 from Philadelphia to western Wyoming, Portions of Interstate 80 in the western United States, Most of U.S. Route 50 in Nevada and California, most old decommissioned U.S. Route 40 in California"
70585,Answer the question concisely with only the answer: who played liz's mom in spiderman homecoming? Answer:,Gabrielle Beauties
2552,Answer the question concisely with only the answer: what was the name of the super continent during the mesozoic era? Answer:,Pangaea
61847,Answer the question concisely with only the answer: what is the purpose of a class constructor? Answer:,"Prepares the new object for use, Accepting arguments that the constructor uses to set required member variables"
56682,Answer the question concisely with only the answer: chromosomes are found in what part of the cell? Answer:,Cell nucleus
77577,Answer the question concisely with only the answer: who does ben have a baby with in eastenders? Answer:,Lola Pearce
77545,Answer the question concisely with only the answer: who won wwe women's money in the bank? Answer:,Alexa Bliss
25586,Answer the question concisely with only the answer: who does barry allen fall in love with? Answer:,Iris West
83924,Answer the question concisely with only the answer: who imposed martial law in poland in 1981? Answer:,Wojciech Jaruzelski
32079,Answer the question concisely with only the answer: when did new orleans jazz move to utah? Answer:,1979
4719,Answer the question concisely with only the answer: where was aaron rodgers drafted in the nfl? Answer:,24th overall pick by the Green Bay Packers
35660,Answer the question concisely with only the answer: what is the meaning of the name parul? Answer:,graceful
932,Answer the question concisely with only the answer: where do they kick the extra point from? Answer:,15 - yard line
55174,Answer the question concisely with only the answer: what is the political party system of the united states? Answer:,Two - party system
71516,Answer the question concisely with only the answer: where is the free beer and hotwings show based? Answer:,"WGRD in Grand Rapids, Michigan"
60743,Answer the question concisely with only the answer: where is mercury located in the solar system? Answer:,Innermost planet
75141,Answer the question concisely with only the answer: who plays tilly in guess who coming to dinner? Answer:,Isabel Sanford
80183,Answer the question concisely with only the answer: who sings let the bodies hit the floor lyrics? Answer:,The American rock band Drowning Pool
22259,Answer the question concisely with only the answer: who wrote the lyrics for the grateful dead? Answer:,Robert C. Hunter
34617,Answer the question concisely with only the answer: where is the scandinavian coastal conifer located on a map? Answer:,Along the coast of Norway
